city08,comb08,cylinders,displ,fuelType,highway08,make,model,trany,VClass,year
city MPG,combined MPG,engine cylinders,engine displacement in liters,fuel type,highway MPG,manufacturer,model name,transmission descriptor,EPA vehicle size class,model year
11,14,12,6,Premium,18,Mercedes-Benz,CL65 AMG,Automatic (S5),Compact Cars,2006
14,16,8,5,Premium,20,Mercedes-Benz,CLS500,Automatic 7-spd,Compact Cars,2006
13,15,8,5.4,Premium,19,Mercedes-Benz,CLS55 AMG,Automatic (S5),Compact Cars,2006
22,25,4,2,Regular,29,Mitsubishi,Lancer,Automatic 4-spd,Compact Cars,2006
23,26,4,2,Regular,31,Mitsubishi,Lancer,Manual 5-spd,Compact Cars,2006
20,22,4,2.4,Regular,27,Mitsubishi,Lancer,Automatic 4-spd,Compact Cars,2006
20,23,4,2.4,Regular,27,Mitsubishi,Lancer,Manual 5-spd,Compact Cars,2006
17,19,4,2,Premium,23,Mitsubishi,Lancer Evolution,Manual 5-spd,Compact Cars,2006
16,18,4,2,Premium,22,Mitsubishi,Lancer Evolution,Manual 6-spd,Compact Cars,2006
24,27,4,1.8,Regular,31,Nissan,Sentra,Automatic 4-spd,Compact Cars,2006
24,27,4,1.8,Regular,32,Nissan,Sentra,Manual 5-spd,Compact Cars,2006
20,22,4,2.5,Regular,26,Nissan,Sentra,Automatic 4-spd,Compact Cars,2006
20,23,4,2.5,Regular,27,Nissan,Sentra,Manual 6-spd,Compact Cars,2006
21,24,4,2.4,Regular,31,Pontiac,G6,Automatic 4-spd,Compact Cars,2006
20,23,6,3.5,Regular,29,Pontiac,G6,Automatic 4-spd,Compact Cars,2006
19,21,6,3.5,Regular,26,Pontiac,G6,Automatic (S4),Compact Cars,2006
16,19,6,3.9,Regular,26,Pontiac,G6,Manual 6-spd,Compact Cars,2006
16,19,6,3.9,Regular,24,Pontiac,G6,Automatic (S4),Compact Cars,2006
17,20,6,3.5,Regular,25,Pontiac,G6 GT/GTP Convertible,Automatic (S4),Compact Cars,2006
16,19,6,3.9,Regular,24,Pontiac,G6 GT/GTP Convertible,Automatic (S4),Compact Cars,2006
14,16,8,6,Premium,19,Pontiac,GTO,Automatic 4-spd,Compact Cars,2006
15,18,8,6,Premium,23,Pontiac,GTO,Manual 6-spd,Compact Cars,2006
20,23,4,2,Premium,28,Saab,9-3 Sport Sedan,Manual 5-spd,Compact Cars,2006
19,23,4,2,Premium,29,Saab,9-3 Sport Sedan,Automatic (S5),Compact Cars,2006
16,19,6,2.8,Premium,26,Saab,9-3 Sport Sedan,Manual 6-spd,Compact Cars,2006
15,19,6,2.8,Premium,26,Saab,9-3 Sport Sedan,Automatic (S6),Compact Cars,2006
20,23,4,2,Premium,27,Saturn,Ion,Manual 5-spd,Compact Cars,2006
21,24,4,2.2,Regular,29,Saturn,Ion,Automatic 4-spd,Compact Cars,2006
23,26,4,2.2,Regular,32,Saturn,Ion,Manual 5-spd,Compact Cars,2006
21,24,4,2.4,Premium,29,Saturn,Ion,Automatic 4-spd,Compact Cars,2006
22,25,4,2.4,Premium,31,Saturn,Ion,Manual 5-spd,Compact Cars,2006
17,20,4,2.5,Premium,24,Subaru,Legacy AWD,Manual 5-spd,Compact Cars,2006
20,22,4,2.5,Regular,27,Subaru,Legacy AWD,Manual 5-spd,Compact Cars,2006
20,23,4,2.5,Regular,27,Subaru,Legacy AWD,Automatic (S4),Compact Cars,2006
17,19,4,2.5,Premium,23,Subaru,Legacy AWD,Automatic (S5),Compact Cars,2006
22,24,4,2.3,Regular,28,Suzuki,Aerio,Automatic 4-spd,Compact Cars,2006
22,24,4,2.3,Regular,28,Suzuki,Aerio,Manual 5-spd,Compact Cars,2006
21,23,4,2.3,Regular,26,Suzuki,Aerio AWD,Automatic 4-spd,Compact Cars,2006
19,22,4,2,Regular,28,Suzuki,Forenza,Automatic 4-spd,Compact Cars,2006
20,23,4,2,Regular,28,Suzuki,Forenza,Manual 5-spd,Compact Cars,2006
19,22,4,2,Regular,28,Suzuki,Reno,Automatic 4-spd,Compact Cars,2006
20,23,4,2,Regular,28,Suzuki,Reno,Manual 5-spd,Compact Cars,2006
21,24,4,2.4,Regular,30,Toyota,Camry Solara,Manual 5-spd,Compact Cars,2006
20,24,4,2.4,Regular,30,Toyota,Camry Solara,Automatic (S5),Compact Cars,2006
18,21,6,3.3,Regular,27,Toyota,Camry Solara,Automatic (S5),Compact Cars,2006
18,21,6,3.3,Regular,26,Toyota,Camry Solara Convertible,Automatic (S5),Compact Cars,2006
26,29,4,1.8,Regular,35,Toyota,Corolla,Automatic 4-spd,Compact Cars,2006
28,31,4,1.8,Regular,37,Toyota,Corolla,Manual 5-spd,Compact Cars,2006
22,25,4,1.8,Premium,31,Toyota,Corolla,Manual 6-spd,Compact Cars,2006
31,34,4,1.9,Diesel,40,Volkswagen,Golf,Manual 5-spd,Compact Cars,2006
28,32,4,1.9,Diesel,40,Volkswagen,Golf,Automatic (S5),Compact Cars,2006
21,24,4,2,Regular,27,Volkswagen,Golf,Automatic 4-spd,Compact Cars,2006
21,24,4,2,Regular,29,Volkswagen,Golf,Manual 5-spd,Compact Cars,2006
19,22,5,2.5,Regular,28,Volkswagen,Rabbit,Manual 5-spd,Compact Cars,2006
19,22,5,2.5,Regular,28,Volkswagen,Rabbit,Automatic (S6),Compact Cars,2006
21,24,4,1.8,Premium,29,Volkswagen,GTI,Manual 5-spd,Compact Cars,2006
19,22,4,1.8,Premium,27,Volkswagen,GTI,Automatic (S5),Compact Cars,2006
30,33,4,1.9,Diesel,37,Volkswagen,Jetta,Manual 5-spd,Compact Cars,2006
30,33,4,1.9,Diesel,38,Volkswagen,Jetta,Automatic (S6),Compact Cars,2006
21,24,4,2,Premium,29,Volkswagen,Jetta,Manual 6-spd,Compact Cars,2006
22,25,4,2,Premium,29,Volkswagen,Jetta,Automatic (S6),Compact Cars,2006
19,22,5,2.5,Regular,28,Volkswagen,Jetta,Manual 5-spd,Compact Cars,2006
19,22,5,2.5,Regular,28,Volkswagen,Jetta,Automatic (S6),Compact Cars,2006
18,21,5,2.5,Premium,26,Volvo,S40 AWD,Manual 6-spd,Compact Cars,2006
18,20,5,2.5,Premium,25,Volvo,S40 AWD,Automatic (S5),Compact Cars,2006
19,22,5,2.4,Premium,27,Volvo,S40 FWD,Manual 5-spd,Compact Cars,2006
19,22,5,2.4,Premium,27,Volvo,S40 FWD,Automatic (S5),Compact Cars,2006
20,23,5,2.5,Premium,29,Volvo,S40 FWD,Manual 6-spd,Compact Cars,2006
19,22,5,2.5,Premium,28,Volvo,S40 FWD,Automatic (S5),Compact Cars,2006
17,20,5,2.5,Premium,25,Volvo,S60 AWD,Automatic 5-spd,Compact Cars,2006
18,20,5,2.5,Premium,25,Volvo,S60 AWD,Automatic (S5),Compact Cars,2006
19,22,5,2.4,Premium,26,Volvo,S60 FWD,Automatic 5-spd,Compact Cars,2006
19,22,5,2.4,Premium,27,Volvo,S60 FWD,Manual 5-spd,Compact Cars,2006
18,21,5,2.4,Premium,26,Volvo,S60 FWD,Manual 6-spd,Compact Cars,2006
18,21,5,2.4,Premium,26,Volvo,S60 FWD,Automatic (S5),Compact Cars,2006
19,22,5,2.5,Premium,28,Volvo,S60 FWD,Automatic 5-spd,Compact Cars,2006
19,22,5,2.5,Premium,28,Volvo,S60 FWD,Automatic (S5),Compact Cars,2006
16,19,5,2.5,Premium,23,Volvo,S60 R AWD,Manual 6-spd,Compact Cars,2006
16,18,5,2.5,Premium,23,Volvo,S60 R AWD,Automatic (S6),Compact Cars,2006
16,19,6,3.5,Premium,24,Acura,RL,Automatic (S5),Midsize Cars,2006
18,21,6,3.2,Premium,26,Acura,TL,Manual 6-spd,Midsize Cars,2006
18,21,6,3.2,Premium,26,Acura,TL,Automatic (S5),Midsize Cars,2006
18,21,6,3.1,Premium,27,Audi,A6,Automatic (variable gear ratios),Midsize Cars,2006
17,20,6,3.1,Premium,25,Audi,A6 quattro,Automatic (S6),Midsize Cars,2006
15,18,8,4.2,Premium,21,Audi,A6 quattro,Automatic (S6),Midsize Cars,2006
16,18,8,4.2,Premium,22,Audi,A8,Automatic (S6),Midsize Cars,2006
9,11,8,6.8,Premium,13,Bentley,Arnage,Automatic 4-spd,Midsize Cars,2006
10,12,12,6,Premium,17,Bentley,Continental Flying Spur,Automatic (S6),Midsize Cars,2006
18,21,6,3,Premium,28,BMW,525i,Manual 6-spd,Midsize Cars,2006
18,21,6,3,Premium,27,BMW,525i,Automatic (S6),Midsize Cars,2006
17,20,6,3,Premium,26,BMW,525xi,Manual 6-spd,Midsize Cars,2006
18,20,6,3,Premium,25,BMW,525xi,Automatic (S6),Midsize Cars,2006
18,21,6,3,Premium,28,BMW,530i,Manual 6-spd,Midsize Cars,2006
18,21,6,3,Premium,27,BMW,530i,Automatic (S6),Midsize Cars,2006
17,20,6,3,Premium,25,BMW,530i,Automatic (S6),Midsize Cars,2006
17,20,6,3,Premium,26,BMW,530xi,Manual 6-spd,Midsize Cars,2006
18,20,6,3,Premium,25,BMW,530xi,Automatic (S6),Midsize Cars,2006
14,16,8,4.8,Premium,21,BMW,550i,Manual 6-spd,Midsize Cars,2006
15,18,8,4.8,Premium,23,BMW,550i,Automatic (S6),Midsize Cars,2006
14,16,8,4.8,Premium,20,BMW,550i,Automatic (S6),Midsize Cars,2006
11,13,10,5,Premium,17,BMW,M5,Automatic (S7),Midsize Cars,2006
17,20,6,3.6,Regular,25,Buick,Lacrosse/Allure,Automatic 4-spd,Midsize Cars,2006
17,21,6,3.8,Regular,28,Buick,Lacrosse/Allure,Automatic 4-spd,Midsize Cars,2006
15,19,6,2.8,Regular,25,Cadillac,CTS,Manual 6-spd,Midsize Cars,2006
16,19,6,2.8,Regular,24,Cadillac,CTS,Automatic (S5),Midsize Cars,2006
15,18,6,3.6,Regular,24,Cadillac,CTS,Manual 6-spd,Midsize Cars,2006
16,19,6,3.6,Regular,25,Cadillac,CTS,Automatic (S5),Midsize Cars,2006
14,17,8,6,Premium,23,Cadillac,CTS-V,Manual 6-spd,Midsize Cars,2006
16,19,6,3.6,Regular,25,Cadillac,STS,Automatic (S5),Midsize Cars,2006
15,18,8,4.6,Premium,24,Cadillac,STS,Automatic (S5),Midsize Cars,2006
15,18,6,3.6,Regular,23,Cadillac,STS AWD,Automatic (S5),Midsize Cars,2006
14,17,8,4.6,Premium,21,Cadillac,STS AWD,Automatic (S5),Midsize Cars,2006
17,20,6,2.5,Regular,25,Chevrolet,Epica,Automatic 4-spd,Midsize Cars,2006
21,24,4,2.2,Regular,29,Chevrolet,Malibu,Automatic 4-spd,Midsize Cars,2006
20,23,6,3.5,Regular,29,Chevrolet,Malibu,Automatic 4-spd,Midsize Cars,2006
17,19,6,3.9,Regular,24,Chevrolet,Malibu,Automatic (S4),Midsize Cars,2006
18,21,6,3.9,Regular,26,Chevrolet,Monte Carlo,Automatic 4-spd,Midsize Cars,2006
16,19,8,5.3,Premium,26,Chevrolet,Monte Carlo,Automatic 4-spd,Midsize Cars,2006
20,22,4,2.4,Regular,27,Chrysler,Sebring 4 Door,Automatic 4-spd,Midsize Cars,2006
20,22,4,2.4,Regular,27,Dodge,Stratus 4 Door,Automatic 4-spd,Midsize Cars,2006
9,11,12,5.7,Premium,16,Ferrari,612 Scaglietti,Automatic 6-spd,Midsize Cars,2006
10,12,12,5.7,Premium,15,Ferrari,612 Scaglietti,Manual 6-spd,Midsize Cars,2006
21,24,4,2.3,Regular,29,Ford,Fusion,Automatic 5-spd,Midsize Cars,2006
20,23,4,2.3,Regular,28,Ford,Fusion,Manual 5-spd,Midsize Cars,2006
18,21,6,3,Regular,27,Ford,Fusion,Automatic 6-spd,Midsize Cars,2006
21,25,4,2.4,Regular,31,Honda,Accord,Automatic 5-spd,Midsize Cars,2006
23,26,4,2.4,Regular,31,Honda,Accord,Manual 5-spd,Midsize Cars,2006
18,21,6,3,Regular,26,Honda,Accord,Automatic 5-spd,Midsize Cars,2006
18,21,6,3,Regular,27,Honda,Accord,Manual 6-spd,Midsize Cars,2006
21,24,4,2,Regular,29,Hyundai,Elantra,Automatic 4-spd,Midsize Cars,2006
23,26,4,2,Regular,31,Hyundai,Elantra,Manual 5-spd,Midsize Cars,2006
17,20,6,3,Premium,26,Jaguar,S-Type 3.0 Litre,Automatic 6-spd,Midsize Cars,2006
16,19,8,4.2,Premium,24,Jaguar,S-Type 4.2 Litre,Automatic 6-spd,Midsize Cars,2006
15,17,8,4.2,Premium,22,Jaguar,S-Type R,Automatic 6-spd,Midsize Cars,2006
15,17,6,3,Premium,21,Jaguar,X-Type Sport Brake,Automatic 5-spd,Midsize Cars,2006
16,19,6,3,Premium,24,Jaguar,X-Type Sport Brake,Manual 5-spd,Midsize Cars,2006
19,22,4,2.4,Regular,28,Kia,Optima,Automatic 4-spd,Midsize Cars,2006
20,23,4,2.4,Regular,27,Kia,Optima,Manual 5-spd,Midsize Cars,2006
18,21,6,2.7,Regular,25,Kia,Optima,Automatic 4-spd,Midsize Cars,2006
22,25,4,2,Regular,31,Kia,Spectra,Automatic 4-spd,Midsize Cars,2006
22,25,4,2,Regular,30,Kia,Spectra,Manual 5-spd,Midsize Cars,2006
18,21,6,3.3,Premium,27,Lexus,ES 330,Automatic 5-spd,Midsize Cars,2006
19,21,6,3,Premium,25,Lexus,GS 300 4WD,Automatic (S6),Midsize Cars,2006
19,22,6,3,Premium,27,Lexus,GS 300/GS 430,Automatic (S6),Midsize Cars,2006
16,19,8,4.3,Premium,23,Lexus,GS 300/GS 430,Automatic (S6),Midsize Cars,2006
16,18,8,3.9,Premium,22,Lincoln,LS,Automatic 5-spd,Midsize Cars,2006
16,18,8,3.9,Premium,23,Lincoln,LS,Automatic (S5),Midsize Cars,2006
21,24,4,2.3,Regular,29,Mercury,Milan,Automatic 5-spd,Midsize Cars,2006
20,23,4,2.3,Regular,28,Mercury,Milan,Manual 5-spd,Midsize Cars,2006
18,21,6,3,Regular,27,Mercury,Milan,Automatic 6-spd,Midsize Cars,2006
17,20,6,3,Regular,26,Lincoln,Zephyr,Automatic 6-spd,Midsize Cars,2006
21,24,4,2.3,Regular,29,Mazda,6,Manual 5-spd,Midsize Cars,2006
17,19,4,2.3,Premium,23,Mazda,6,Manual 6-spd,Midsize Cars,2006
21,23,4,2.3,Regular,28,Mazda,6,Automatic (S5),Midsize Cars,2006
17,20,6,3,Regular,25,Mazda,6,Manual 5-spd,Midsize Cars,2006
17,20,6,3,Regular,25,Mazda,6,Automatic (S6),Midsize Cars,2006
23,27,6,3.2,Diesel,33,Mercedes-Benz,E320 Cdi,Automatic 5-spd,Midsize Cars,2006
17,20,6,3.5,Premium,25,Mercedes-Benz,E350,Automatic 7-spd,Midsize Cars,2006
16,19,6,3.5,Premium,23,Mercedes-Benz,E350 4matic,Automatic 5-spd,Midsize Cars,2006
15,18,8,5,Premium,23,Mercedes-Benz,E500,Automatic 7-spd,Midsize Cars,2006
14,16,8,5,Premium,19,Mercedes-Benz,E500 4matic,Automatic 5-spd,Midsize Cars,2006
13,16,8,5.4,Premium,19,Mercedes-Benz,E55 AMG,Automatic (S5),Midsize Cars,2006
20,23,4,2.4,Regular,27,Mitsubishi,Galant,Automatic 4-spd,Midsize Cars,2006
16,19,6,3.8,Premium,25,Mitsubishi,Galant,Automatic (S4),Midsize Cars,2006
21,23,4,2.5,Regular,27,Nissan,Altima,Automatic 4-spd,Midsize Cars,2006
21,24,4,2.5,Regular,29,Nissan,Altima,Manual 5-spd,Midsize Cars,2006
19,21,6,3.5,Regular,25,Nissan,Altima,Manual 5-spd,Midsize Cars,2006
18,21,6,3.5,Regular,26,Nissan,Altima,Manual 6-spd,Midsize Cars,2006
18,21,6,3.5,Regular,27,Nissan,Altima,Automatic (S5),Midsize Cars,2006
18,21,6,3.5,Regular,27,Nissan,Maxima,Manual 6-spd,Midsize Cars,2006
18,21,6,3.5,Regular,26,Nissan,Maxima,Automatic (S5),Midsize Cars,2006
17,20,6,3.8,Premium,26,Pontiac,Grand Prix,Automatic 4-spd,Midsize Cars,2006
18,21,6,3.8,Regular,28,Pontiac,Grand Prix,Automatic 4-spd,Midsize Cars,2006
17,20,6,3.8,Premium,26,Pontiac,Grand Prix,Automatic (S4),Midsize Cars,2006
16,19,8,5.3,Premium,25,Pontiac,Grand Prix,Automatic (S4),Midsize Cars,2006
11,13,12,6.7,Premium,17,Rolls-Royce,Phantom,Automatic (S6),Midsize Cars,2006
17,20,6,2.5,Regular,25,Suzuki,Verona,Automatic 4-spd,Midsize Cars,2006
21,25,4,2.4,Regular,31,Toyota,Camry,Automatic 5-spd,Midsize Cars,2006
21,24,4,2.4,Regular,30,Toyota,Camry,Manual 5-spd,Midsize Cars,2006
18,21,6,3,Regular,26,Toyota,Camry,Automatic 5-spd,Midsize Cars,2006
18,21,6,3.3,Regular,27,Toyota,Camry,Automatic 5-spd,Midsize Cars,2006
48,46,4,1.5,Regular,45,Toyota,Prius,Automatic (variable gear ratios),Midsize Cars,2006
21,24,4,2,Premium,29,Volkswagen,Passat,Manual 6-spd,Midsize Cars,2006
19,22,4,2,Premium,28,Volkswagen,Passat,Automatic (S6),Midsize Cars,2006
17,20,6,3.6,Premium,26,Volkswagen,Passat,Automatic (S6),Midsize Cars,2006
16,19,6,3.6,Premium,24,Volkswagen,Passat 4motion,Automatic (S6),Midsize Cars,2006
17,20,5,2.5,Premium,25,Volvo,S80 AWD,Automatic 5-spd,Midsize Cars,2006
19,22,5,2.5,Premium,27,Volvo,S80 FWD,Automatic 5-spd,Midsize Cars,2006
16,18,8,4.2,Premium,22,Audi,A8 L,Automatic (S6),Large Cars,2006
13,15,12,6,Premium,19,Audi,A8 L,Automatic (S6),Large Cars,2006
9,11,8,6.8,Premium,13,Bentley,Arnage LWB,Automatic 4-spd,Large Cars,2006
15,18,8,4.8,Premium,23,BMW,750i,Automatic (S6),Large Cars,2006
15,18,8,4.8,Premium,23,BMW,750li,Automatic (S6),Large Cars,2006
13,16,12,6,Premium,21,BMW,760i,Automatic (S6),Large Cars,2006
13,16,12,6,Premium,21,BMW,760li,Automatic (S6),Large Cars,2006
17,20,6,3.8,Regular,26,Buick,Lucerne,Automatic 4-spd,Large Cars,2006
15,18,8,4.6,Regular,23,Buick,Lucerne,Automatic 4-spd,Large Cars,2006
12,14,8,4.6,Regular,18,Cadillac,Armored DTS,Automatic 4-spd,Large Cars,2006
15,18,8,4.6,Regular,23,Cadillac,DTS,Automatic 4-spd,Large Cars,2006
15,18,8,4.6,Regular,22,Cadillac,DTS,Automatic 4-spd,Large Cars,2006
12,14,8,4.6,Regular,18,Cadillac,Funeral Coach / Hearse,Automatic 4-spd,Large Cars,2006
12,14,8,4.6,Regular,18,Cadillac,Limousine,Automatic 4-spd,Large Cars,2006
17,20,6,3.9,Regular,25,Chevrolet,Impala,Automatic 4-spd,Large Cars,2006
16,19,8,5.3,Premium,26,Chevrolet,Impala,Automatic 4-spd,Large Cars,2006
20,22,6,3.5,Regular,28,Chevrolet,Malibu Maxx,Automatic 4-spd,Large Cars,2006
16,19,6,3.9,Regular,24,Chevrolet,Malibu Maxx,Automatic (S4),Large Cars,2006
15,18,6,3.5,Regular,22,Chrysler,300C AWD,Automatic 5-spd,Large Cars,2006
15,18,8,5.7,Regular,22,Chrysler,300C AWD,Automatic 5-spd,Large Cars,2006
18,21,6,2.7,Regular,26,Chrysler,300,Automatic 4-spd,Large Cars,2006
17,20,6,3.5,Regular,25,Chrysler,300,Automatic 4-spd,Large Cars,2006
17,20,6,3.5,Regular,24,Chrysler,300,Automatic 5-spd,Large Cars,2006
15,18,8,5.7,Regular,23,Chrysler,300,Automatic 5-spd,Large Cars,2006
13,15,8,6.1,Premium,18,Chrysler,300C/SRT-8,Automatic 5-spd,Large Cars,2006
18,21,6,2.7,Regular,26,Dodge,Charger,Automatic 4-spd,Large Cars,2006
17,20,6,3.5,Regular,24,Dodge,Charger,Automatic 5-spd,Large Cars,2006
15,18,8,5.7,Regular,23,Dodge,Charger,Automatic 5-spd,Large Cars,2006
13,15,8,6.1,Premium,18,Dodge,Charger,Automatic 5-spd,Large Cars,2006
15,18,8,4.6,Regular,23,Ford,Crown Victoria,Automatic 4-spd,Large Cars,2006
17,19,6,3,Regular,23,Ford,Five Hundred AWD,Automatic (variable gear ratios),Large Cars,2006
18,20,6,3,Regular,25,Ford,Five Hundred FWD,Automatic (variable gear ratios),Large Cars,2006
19,21,6,3,Regular,26,Ford,Five Hundred FWD,Automatic 6-spd,Large Cars,2006
18,20,6,3,Regular,25,Ford,Taurus,Automatic 4-spd,Large Cars,2006
17,20,6,3.8,Regular,26,Hyundai,Azera,Automatic 5-spd,Large Cars,2006
21,24,4,2.4,Regular,30,Hyundai,Sonata,Automatic 4-spd,Large Cars,2006
21,25,4,2.4,Regular,31,Hyundai,Sonata,Manual 5-spd,Large Cars,2006
18,21,6,3.3,Regular,27,Hyundai,Sonata,Automatic 5-spd,Large Cars,2006
16,18,6,3.5,Regular,23,Infiniti,M35,Automatic (S5),Large Cars,2006
16,18,6,3.5,Regular,22,Infiniti,M35,Automatic (S5),Large Cars,2006
16,18,8,4.5,Premium,21,Infiniti,M45,Automatic (S5),Large Cars,2006
15,18,8,4.2,Premium,22,Jaguar,Super V8,Automatic 6-spd,Large Cars,2006
16,19,8,4.2,Premium,25,Jaguar,Vdp Lwb,Automatic 6-spd,Large Cars,2006
16,19,8,4.2,Premium,25,Jaguar,XJ8,Automatic 6-spd,Large Cars,2006
16,19,8,4.2,Premium,25,Jaguar,XJ8L,Automatic 6-spd,Large Cars,2006
15,18,8,4.2,Premium,22,Jaguar,XJR,Automatic 6-spd,Large Cars,2006
15,18,6,3.5,Regular,23,Kia,Amanti,Automatic 5-spd,Large Cars,2006
16,19,8,4.3,Premium,23,Lexus,LS 430,Automatic (S6),Large Cars,2006
15,18,8,4.6,Regular,23,Mercury,Grand Marquis,Automatic 4-spd,Large Cars,2006
17,19,6,3,Regular,23,Mercury,Montego AWD,Automatic (variable gear ratios),Large Cars,2006
19,21,6,3,Regular,26,Mercury,Montego FWD,Automatic 6-spd,Large Cars,2006
15,18,8,4.6,Regular,23,Lincoln,Town Car,Automatic 4-spd,Large Cars,2006
11,13,8,4.2,Premium,16,Maserati,Quattroporte,Automatic 6-spd,Large Cars,2006
11,13,12,5.5,Premium,16,Maybach,57,Automatic 5-spd,Large Cars,2006
11,13,12,5.5,Premium,16,Maybach,62,Automatic 5-spd,Large Cars,2006
16,18,6,3.7,Premium,23,Mercedes-Benz,S350,Automatic 5-spd,Large Cars,2006
16,19,8,4.3,Premium,24,Mercedes-Benz,S430,Automatic 7-spd,Large Cars,2006
15,17,8,4.3,Premium,21,Mercedes-Benz,S430 4matic,Automatic 5-spd,Large Cars,2006
14,17,8,5,Premium,22,Mercedes-Benz,S500,Automatic 7-spd,Large Cars,2006
14,16,8,5,Premium,20,Mercedes-Benz,S500 4matic,Automatic 5-spd,Large Cars,2006
13,16,8,5.4,Premium,20,Mercedes-Benz,S55 AMG,Automatic (S5),Large Cars,2006
11,13,12,5.5,Premium,17,Mercedes-Benz,S600,Automatic 5-spd,Large Cars,2006
11,14,12,6,Premium,18,Mercedes-Benz,S65 AMG,Automatic (S5),Large Cars,2006
20,23,6,3.5,Regular,28,Toyota,Avalon,Automatic (S5),Large Cars,2006
14,16,8,4.2,Premium,21,Volkswagen,Phaeton,Automatic (S6),Large Cars,2006
11,13,12,6,Premium,17,Volkswagen,Phaeton,Automatic (S5),Large Cars,2006
21,24,4,2,Premium,29,Audi,A3,Manual 6-spd,Small Station Wagons,2006
22,25,4,2,Premium,29,Audi,A3,Automatic (S6),Small Station Wagons,2006
20,23,4,2,Premium,28,Audi,A4 Avant quattro,Manual 6-spd,Small Station Wagons,2006
19,22,4,2,Premium,27,Audi,A4 Avant quattro,Automatic (S6),Small Station Wagons,2006
15,19,6,3.1,Premium,25,Audi,A4 Avant quattro,Manual 6-spd,Small Station Wagons,2006
17,20,6,3.1,Premium,25,Audi,A4 Avant quattro,Automatic (S6),Small Station Wagons,2006
13,16,8,4.2,Premium,20,Audi,S4 Avant,Manual 6-spd,Small Station Wagons,2006
14,16,8,4.2,Premium,21,Audi,S4 Avant,Automatic (S6),Small Station Wagons,2006
17,20,6,3,Premium,26,BMW,325xi Sport Wagon,Manual 6-spd,Small Station Wagons,2006
18,20,6,3,Premium,25,BMW,325xi Sport Wagon,Automatic (S6),Small Station Wagons,2006
19,22,4,2,Regular,27,Chevrolet,Optra Wagon,Automatic 4-spd,Small Station Wagons,2006
19,22,4,2,Regular,27,Chevrolet,Optra Wagon,Manual 5-spd,Small Station Wagons,2006
25,27,4,1.8,Regular,31,Pontiac,Vibe,Automatic 4-spd,Small Station Wagons,2006
22,25,4,1.8,Regular,29,Pontiac,Vibe AWD,Automatic 4-spd,Small Station Wagons,2006
26,29,4,1.8,Regular,33,Pontiac,Vibe,Manual 5-spd,Small Station Wagons,2006
22,25,4,1.8,Premium,29,Pontiac,Vibe,Manual 6-spd,Small Station Wagons,2006
18,20,4,2.5,Premium,23,Saab,9-2x Wagon AWD,Automatic 4-spd,Small Station Wagons,2006
19,22,4,2.5,Regular,25,Saab,9-2x Wagon AWD,Automatic 4-spd,Small Station Wagons,2006
18,21,4,2.5,Premium,25,Saab,9-2x Wagon AWD,Manual 5-spd,Small Station Wagons,2006
19,22,4,2.5,Regular,26,Saab,9-2x Wagon AWD,Manual 5-spd,Small Station Wagons,2006
20,23,4,2,Premium,28,Saab,9-3 SportCombi,Manual 5-spd,Small Station Wagons,2006
19,23,4,2,Premium,29,Saab,9-3 SportCombi,Automatic (S5),Small Station Wagons,2006
16,19,6,2.8,Premium,26,Saab,9-3 SportCombi,Manual 6-spd,Small Station Wagons,2006
15,19,6,2.8,Premium,26,Saab,9-3 SportCombi,Automatic (S6),Small Station Wagons,2006
18,20,4,2.5,Premium,24,Subaru,Impreza Wagon/Outback SPT AWD,Automatic 4-spd,Small Station Wagons,2006
20,22,4,2.5,Regular,25,Subaru,Impreza Wagon/Outback SPT AWD,Automatic 4-spd,Small Station Wagons,2006
17,20,4,2.5,Premium,24,Subaru,Impreza Wagon/Outback SPT AWD,Manual 5-spd,Small Station Wagons,2006
20,22,4,2.5,Regular,27,Subaru,Impreza Wagon/Outback SPT AWD,Manual 5-spd,Small Station Wagons,2006
22,24,4,2.3,Regular,28,Suzuki,Aerio SX,Automatic 4-spd,Small Station Wagons,2006
22,24,4,2.3,Regular,28,Suzuki,Aerio SX,Manual 5-spd,Small Station Wagons,2006
21,23,4,2.3,Regular,26,Suzuki,Aerio SX AWD,Automatic 4-spd,Small Station Wagons,2006
19,22,4,2,Regular,27,Suzuki,Forenza Wagon,Automatic 4-spd,Small Station Wagons,2006
19,22,4,2,Regular,27,Suzuki,Forenza Wagon,Manual 5-spd,Small Station Wagons,2006
25,27,4,1.8,Regular,31,Toyota,Matrix,Automatic 4-spd,Small Station Wagons,2006
22,25,4,1.8,Regular,29,Toyota,Matrix AWD,Automatic 4-spd,Small Station Wagons,2006
26,29,4,1.8,Regular,33,Toyota,Matrix,Manual 5-spd,Small Station Wagons,2006
22,25,4,1.8,Premium,29,Toyota,Matrix,Manual 6-spd,Small Station Wagons,2006
26,28,4,1.5,Regular,31,Scion,xB,Automatic 4-spd,Small Station Wagons,2006
26,28,4,1.5,Regular,30,Scion,xB,Manual 5-spd,Small Station Wagons,2006
17,20,5,2.5,Premium,24,Volvo,V50 AWD,Manual 6-spd,Small Station Wagons,2006
18,20,5,2.5,Premium,25,Volvo,V50 AWD,Automatic (S5),Small Station Wagons,2006
19,22,5,2.4,Premium,27,Volvo,V50 FWD,Manual 5-spd,Small Station Wagons,2006
19,22,5,2.4,Premium,27,Volvo,V50 FWD,Automatic (S5),Small Station Wagons,2006
